day,n,tmin,tmean,tmax,sd,frozen,class
2023-11-30,10,1.6,3.2299999999999995,4.5,1.0708771067577163,False,-
2023-12-01,24,0.5,1.2,2.8,0.47457074425668905,False,-
2023-12-02,24,-1.7,-0.05833333333333333,1.1,0.81075202163159,False,-
2023-12-03,24,-3.3,-1.2208333333333334,1.1,1.4616783583225161,False,-
2023-12-04,24,-7.4,-3.720833333333333,-0.6,2.4005396434364807,False,-
2023-12-05,24,-2.2,-0.10416666666666669,2.8,1.4537744477488714,False,-
2023-12-06,24,-2.7,1.05,4.4,2.4041630560342617,False,-
2023-12-07,24,2.7,3.3333333333333335,4.2,0.47058397270021735,False,-
2023-12-08,24,-1.4,1.5250000000000001,3.0,1.44319994697773,False,-
2023-12-09,24,2.0,3.625,5.4,1.2417554194522893,False,-
2023-12-10,24,3.1,5.3374999999999995,8.5,1.895948196870735,False,-
2023-12-11,24,5.2,7.741666666666667,10.2,1.6931875436498505,False,-
2023-12-12,24,7.1,8.591666666666667,10.0,0.7689160448696404,False,-
2023-12-13,24,7.4,8.658333333333333,11.3,1.1435705589024259,False,-
2023-12-14,24,6.4,7.920833333333333,9.6,0.973554297928212,False,-
2023-12-15,24,4.2,5.904166666666666,7.2,0.6616705910152672,False,-
2023-12-16,24,5.3,6.7749999999999995,8.9,1.1448371822722407,False,-
2023-12-17,24,3.2,5.883333333333333,9.3,1.9477225645367966,False,-
2023-12-18,24,3.2,5.629166666666666,9.9,2.2311001705469193,False,-
2023-12-19,24,3.5,7.325,11.2,2.3887872127558967,False,-
2023-12-20,24,5.1,6.9375,8.9,0.9640550678841143,False,-
2023-12-21,24,6.2,7.7,10.5,1.2921165649395971,False,-
2023-12-22,24,2.7,5.254166666666666,6.9,1.1197744985202298,False,-
2023-12-23,24,2.5,3.7541666666666664,4.6,0.5356663194537263,False,-
2023-12-24,24,4.8,9.487499999999999,11.7,2.1684120617551494,False,-
2023-12-25,24,11.3,12.191666666666668,13.1,0.4661746889093295,False,-
2023-12-26,24,9.1,11.15,12.2,0.8536367214300903,False,-
2023-12-27,24,4.2,6.520833333333333,9.5,1.2877277482539502,False,-
2023-12-28,24,1.2,6.5,11.1,3.9988041690746368,False,-
2023-12-29,24,7.8,10.233333333333333,12.6,1.307392581560276,False,-
2023-12-30,24,6.1,9.358333333333333,11.3,1.3500134191496234,False,-
2023-12-31,24,1.5,4.183333333333334,7.3,1.8284387891852167,False,-
2024-01-01,24,5.1,6.879166666666666,9.2,1.284346955245846,False,-
2024-01-02,24,5.3,6.5874999999999995,8.1,0.7651726147966761,False,-
2024-01-03,24,7.9,10.237499999999999,12.8,1.245448234310774,False,-
2024-01-04,24,7.2,9.541666666666666,11.6,1.2514050074830378,False,-
2024-01-05,24,3.8,6.033333333333334,8.1,1.3760898184369355,False,-
2024-01-06,24,5.2,6.220833333333334,6.9,0.45965882117507323,False,-
2024-01-07,24,-2.2,0.6291666666666667,4.6,1.9902980258956338,False,-
2024-01-08,24,-6.3,-3.720833333333333,-2.0,1.3370893653808233,False,-
2024-01-09,24,-9.0,-6.370833333333334,-3.0,1.7993910000370945,False,-
2024-01-10,24,-7.3,-4.925,-0.7,2.4821536931708597,False,-
2024-01-11,24,-8.2,-4.3374999999999995,1.1,3.153853750296749,False,-
2024-01-12,24,-2.2,0.7166666666666667,2.6,1.4595016024438727,False,-
2024-01-13,24,1.2,1.7458333333333333,2.6,0.39560538821963204,False,-
2024-01-14,24,0.4,1.8583333333333334,3.7,1.0146392233809949,False,-
2024-01-15,24,-0.2,1.4958333333333333,3.0,0.7882171222982016,False,-
2024-01-16,24,-0.7,1.5875000000000001,3.8,1.089999002791726,False,-
2024-01-17,24,-5.2,-1.4666666666666668,2.6,2.771856490837342,False,-
2024-01-18,24,0.3,1.7708333333333333,3.0,0.9493609597429516,False,-
2024-01-19,24,-4.4,-0.9874999999999999,1.5,1.8453967406589789,False,-
2024-01-20,24,-4.2,-1.8833333333333335,2.1,2.0742031820869697,False,-
2024-01-21,24,-6.7,-3.045833333333333,2.2,2.688943410833829,False,-
2024-01-22,24,-3.3,1.5458333333333334,7.4,4.26155505059777,False,-
2024-01-23,24,3.2,6.191666666666666,8.3,1.4954762704109748,False,-
2024-01-24,24,2.9,9.4125,14.3,3.29562456969052,False,-
2024-01-25,24,5.5,9.166666666666666,10.6,1.4609903331723963,False,-
2024-01-26,24,2.2,6.816666666666666,11.3,2.9683353066581994,False,-
2024-01-27,24,2.8,5.704166666666667,8.6,1.810711886588224,False,-
2024-01-28,24,-1.6,1.9958333333333333,5.9,2.361738336694921,False,-
2024-01-29,24,-2.7,0.3208333333333333,5.3,2.5182773902993203,False,-
2024-01-30,24,-0.5,1.1541666666666666,3.2,1.1496612607602092,False,-
2024-01-31,24,1.3,3.6041666666666665,6.9,1.8219624314044667,False,-
2024-02-01,24,1.6,6.029166666666666,10.5,2.870006690897619,False,-
2024-02-02,24,4.3,6.3999999999999995,8.3,1.3622232467231805,False,-
2024-02-03,24,7.7,9.9625,11.9,1.1739241142795205,False,-
2024-02-04,24,8.5,10.45,12.2,1.1960078522353839,False,-
2024-02-05,24,10.6,12.045833333333334,14.0,0.8905197147277766,False,-
2024-02-06,24,7.7,9.595833333333333,10.9,1.0310312130672084,False,-
2024-02-07,24,4.3,9.0,12.7,2.3952852240073255,False,-
2024-02-08,24,3.2,4.958333333333333,6.9,1.4542042995836366,False,-
2024-02-09,24,6.5,10.133333333333333,13.9,2.514767975582339,False,-
2024-02-10,24,7.2,10.491666666666667,13.3,1.685208454830406,False,-
2024-02-11,24,8.6,9.5375,11.0,0.7264041874041346,False,-
2024-02-12,24,7.4,9.170833333333333,12.1,1.3642896436915648,False,-
2024-02-13,24,4.6,7.291666666666667,9.9,1.4427982071886098,False,-
2024-02-14,24,2.2,6.6125,12.3,3.962356841468274,False,-
2024-02-15,24,8.3,10.945833333333333,15.4,2.4416635752070253,False,-
2024-02-16,24,4.6,8.512500000000001,12.5,2.783540519929062,False,-
2024-02-17,24,9.6,11.133333333333333,13.9,1.5755376354056758,False,-
2024-02-18,24,3.9,8.9625,13.2,3.0636455266632074,False,-
2024-02-19,24,8.5,10.079166666666667,11.8,1.1197744985202298,False,-
2024-02-20,24,8.1,9.545833333333333,11.5,1.005627282786251,False,-
2024-02-21,24,7.5,9.708333333333334,13.2,1.8299243668539424,False,-
2024-02-22,24,8.8,10.608333333333333,13.1,1.5007003196092703,False,-
2024-02-23,24,8.9,10.533333333333333,12.3,0.990681217830598,False,-
2024-02-24,24,3.8,7.6375,11.9,2.356824042056893,False,-
2024-02-25,24,2.1,5.908333333333334,9.9,2.608167217009688,False,-
2024-02-26,24,1.0,4.7625,8.9,2.6939243235231327,False,-
2024-02-27,24,2.1,5.9375,10.4,3.0661989640198697,False,-
2024-02-28,24,5.7,8.154166666666667,9.9,1.0770245512791117,False,-
2024-02-29,24,1.9,5.25,8.9,2.500260855956052,False,-
2024-03-01,24,6.1,8.479166666666666,12.0,2.140292374717847,False,-
2024-03-02,24,9.6,11.233333333333334,14.1,1.5985500676677524,False,-
2024-03-03,24,9.1,11.533333333333333,14.4,1.417182344337329,False,-
2024-03-04,24,3.4,8.795833333333333,14.4,3.684099697308713,False,-
2024-03-05,24,8.2,9.362499999999999,11.1,0.692702646538714,False,-
2024-03-06,24,5.4,8.7125,12.2,1.8157074319010946,False,-
2024-03-07,24,5.4,6.608333333333333,8.3,1.0870449239413558,False,-
2024-03-08,24,2.6,5.854166666666667,10.9,2.5181047335794764,False,-
2024-03-09,24,3.2,7.841666666666666,12.5,3.1636408121665456,False,-
2024-03-10,24,3.7,9.383333333333333,15.3,4.2041042748275395,False,-
2024-03-11,24,8.1,11.079166666666666,14.7,2.162522513914804,False,-
2024-03-12,24,10.4,12.045833333333334,14.7,1.316113899744794,False,-
2024-03-13,24,5.5,9.804166666666667,15.4,3.316949773074873,False,-
2024-03-14,24,3.7,9.658333333333333,16.8,4.739374079629784,False,-
2024-03-15,24,6.4,12.566666666666668,19.5,4.635277456792558,False,-
2024-03-16,24,9.1,12.7875,16.9,2.745322108289092,False,-
2024-03-17,24,2.6,7.779166666666666,12.4,3.1739399691135044,False,-
2024-03-18,24,0.8,5.925,11.1,3.4721563278771583,False,-
2024-03-19,24,0.5,5.216666666666667,10.8,3.4946750382815863,False,-
2024-03-20,24,0.8,7.666666666666667,15.4,5.3885278030328445,False,-
2024-03-21,24,5.7,11.733333333333334,19.0,4.61167390780008,False,-
2024-03-22,24,8.8,13.120833333333332,18.0,3.3783169422537647,False,-
2024-03-23,24,8.2,11.983333333333334,15.9,2.152989159016036,False,-
2024-03-24,24,3.3,6.808333333333334,10.1,2.0291177493136545,False,-
2024-03-25,24,5.3,8.112499999999999,12.0,2.24524860635695,False,-
2024-03-26,24,1.4,7.8374999999999995,15.9,5.456692141804848,False,-
2024-03-27,24,5.7,12.9625,21.1,5.588171708481966,False,-
2024-03-28,24,9.9,14.5625,17.2,2.4423460745410526,False,-
2024-03-29,24,12.2,12.199999999999998,12.2,0.0,True,-
2024-03-30,24,12.2,16.1875,22.9,5.259882003966645,False,-
2024-03-31,22,12.8,14.181818181818182,22.9,3.545840804800325,False,-
2024-04-01,24,12.8,12.800000000000002,12.8,0.0,True,-
2024-04-02,24,9.8,13.604166666666666,16.5,1.5187177562629617,False,-
2024-04-03,24,8.6,14.612499999999999,18.0,2.091870912136664,False,-
2024-04-04,24,11.7,16.025000000000002,19.4,1.8780771850601563,False,-
2024-04-05,24,10.3,17.125,22.3,3.6097994645011844,False,-
2024-04-06,24,20.4,20.4,20.4,0.0,True,-
2024-04-07,24,20.4,20.4,20.4,0.0,True,-
2024-04-08,24,14.0,22.016666666666666,28.5,3.7628234850588114,False,A
2024-04-09,24,13.7,21.558333333333334,28.0,4.88261482570885,False,A
2024-04-10,24,9.9,18.695833333333333,24.7,5.811643422936607,False,-
2024-04-11,24,6.5,15.0,19.5,3.309538257561147,False,-
2024-04-12,24,9.0,18.5,23.4,3.3799922819567145,False,-
2024-04-13,24,21.0,21.0,21.0,0.0,True,-
2024-04-14,24,21.0,21.0,21.0,0.0,True,-
2024-04-15,24,12.7,18.474999999999998,21.0,2.9471061709087936,False,-
2024-04-16,24,8.7,14.025,17.6,3.4701522332225045,False,-
2024-04-17,24,7.2,10.549999999999999,12.6,1.309165017665175,False,-
2024-04-18,24,7.2,10.862499999999999,11.7,1.0704783571111927,False,-
2024-04-19,24,6.5,9.866666666666667,11.8,1.267543556122103,False,-
2024-04-20,24,8.0,8.0,8.0,0.0,True,-
2024-04-21,24,8.0,8.0,8.0,0.0,True,-
2024-04-22,24,1.7,7.9125000000000005,10.3,1.7619930661660936,False,-
2024-04-23,24,1.0,8.491666666666665,13.2,3.4108416233695382,False,-
2024-04-24,24,7.8,11.637500000000001,14.2,1.5021180698108179,False,-
2024-04-25,24,6.4,11.595833333333333,14.1,1.6648486461215481,False,-
2024-04-26,24,6.7,13.629166666666668,18.7,3.309207072589348,False,-
2024-04-27,24,17.1,17.1,17.1,0.0,True,-
2024-04-28,24,17.1,17.1,17.1,0.0,True,-
2024-04-29,24,11.5,19.545833333333334,26.7,4.22919245726412,False,-
2024-04-30,24,15.3,24.9375,28.9,3.1315800290366003,False,A
2024-05-01,24,26.2,26.2,26.2,0.0,True,A
2024-05-02,24,16.9,24.316666666666666,26.2,2.5354301010087923,False,A
2024-05-03,24,13.8,20.495833333333334,23.1,2.7937008595684745,False,-
2024-05-04,24,18.9,18.9,18.9,0.0,True,-
2024-05-05,24,18.9,18.9,18.9,0.0,True,-
2024-05-06,24,14.7,19.020833333333332,22.5,1.8682656841752106,False,-
2024-05-07,24,14.0,17.308333333333334,20.8,3.0455836403134504,False,-
2024-05-08,24,14.2,14.199999999999998,14.2,0.0,True,-
2024-05-09,24,10.7,16.3125,21.4,3.162320625605574,False,-
2024-05-10,24,11.0,19.708333333333332,23.0,2.697328254058992,False,-
2024-05-11,24,21.9,21.899999999999995,21.9,0.0,True,-
2024-05-12,24,21.9,21.899999999999995,21.9,0.0,True,-
2024-05-13,24,13.6,21.279166666666665,24.6,2.64048400811318,False,-
2024-05-14,24,14.7,22.537499999999998,26.1,2.5332248737270766,False,A
2024-05-15,24,15.7,23.516666666666666,26.3,2.363613053498112,False,A
2024-05-16,24,16.4,22.441666666666666,24.1,1.8427098822508459,False,-
2024-05-17,24,15.3,18.4125,21.1,2.5711294253185977,False,-
2024-05-18,24,16.3,16.3,16.3,0.0,True,-
2024-05-19,24,16.3,16.3,16.3,0.0,True,-
2024-05-20,24,11.1,17.275000000000002,25.3,3.729115759510033,False,-
2024-05-21,24,17.9,23.170833333333334,25.0,2.1059912809321695,False,-
2024-05-22,24,17.0,20.833333333333332,22.2,1.6494179913366191,False,-
2024-05-23,24,16.7,21.858333333333334,25.4,2.168533198243473,False,-
2024-05-24,24,17.0,22.820833333333336,24.5,2.089930135438621,False,-
2024-05-25,24,22.5,22.5,22.5,0.0,True,-
2024-05-26,24,22.5,22.5,22.5,0.0,True,-
2024-05-27,24,16.2,22.6875,25.7,2.6122308473793048,False,-
2024-05-28,24,17.1,21.704166666666666,24.6,2.909725695523275,False,-
2024-05-29,24,12.4,21.120833333333334,25.1,2.784113185896733,False,-
2024-05-30,24,18.7,22.3,23.9,1.7734760757631731,False,-
2024-05-31,24,16.9,21.225,24.0,1.9451723965175718,False,-
2024-06-01,24,18.7,18.7,18.7,0.0,True,-
2024-06-02,24,18.7,18.7,18.7,0.0,True,-
2024-06-03,24,17.2,19.220833333333335,22.2,1.1905348329241778,False,-
2024-06-04,24,15.4,20.008333333333333,23.2,2.031687383233062,False,-
2024-06-05,24,16.2,23.116666666666664,27.5,2.5583055986789165,False,A
2024-06-06,24,18.1,23.412499999999998,27.0,1.6837619629348108,False,A
2024-06-07,24,16.8,22.708333333333332,25.8,2.7401867068515253,False,-
2024-06-08,24,24.2,24.2,24.2,0.0,True,-
2024-06-09,24,24.2,24.2,24.2,0.0,True,-
2024-06-10,24,19.0,23.495833333333334,26.0,1.9141303319095662,False,A
2024-06-11,24,15.7,21.829166666666666,24.8,3.1518771724394545,False,-
2024-06-12,24,15.3,20.15,22.5,1.7773942823084048,False,-
2024-06-13,24,16.0,19.695833333333333,21.1,1.559397644763117,False,-
2024-06-14,24,14.3,19.224999999999998,23.2,2.3944228677418735,False,-
2024-06-15,24,20.1,20.1,20.1,0.0,True,-
2024-06-16,24,20.1,20.1,20.1,0.0,True,-
2024-06-17,24,18.8,23.670833333333334,30.7,4.356152986360751,False,B
2024-06-18,24,21.1,28.695833333333336,33.2,2.8915888767049966,False,C
2024-06-19,24,23.3,29.354166666666668,32.1,2.967209077592095,False,B
2024-06-20,24,17.1,23.474999999999998,26.8,2.344883421594677,False,A
2024-06-21,24,21.4,27.8125,34.2,3.735762828799962,False,C
2024-06-22,24,27.9,27.899999999999995,27.9,0.0,True,A
2024-06-23,24,27.9,27.899999999999995,27.9,0.0,True,A
2024-06-24,24,17.2,25.391666666666666,27.9,3.1940048006643105,False,A
2024-06-25,24,19.3,26.266666666666666,30.3,2.604622423886906,False,B
2024-06-26,24,22.9,29.737499999999997,32.7,2.1659042694329385,False,B
2024-06-27,24,21.8,29.129166666666666,32.2,3.5499515203874896,False,B
2024-06-28,24,21.6,25.083333333333332,30.0,3.389070241445175,False,A
2024-06-29,24,28.8,28.8,28.8,0.0,True,A
2024-06-30,24,28.8,28.8,28.8,0.0,True,A
2024-07-01,24,19.5,26.34583333333333,28.8,2.9639836833832818,False,A
2024-07-02,24,16.9,23.2375,26.3,3.1073282946020973,False,A
2024-07-03,24,17.2,21.224999999999998,22.9,1.6953260555959764,False,-
2024-07-04,24,16.0,21.933333333333334,24.4,2.308522333077772,False,-
2024-07-05,24,24.4,24.399999999999995,24.4,0.0,True,-
2024-07-06,24,24.4,24.399999999999995,24.4,0.0,True,-
2024-07-07,24,24.4,24.399999999999995,24.4,0.0,True,-
2024-07-08,24,18.8,24.520833333333332,28.3,2.3260302376939697,False,A
2024-07-09,24,19.7,27.974999999999998,33.5,3.3205879521292756,False,C
2024-07-10,24,24.6,30.787499999999998,34.8,3.0166656657857254,False,C
2024-07-11,24,22.7,26.587500000000002,31.3,2.514188000995118,False,B
2024-07-12,24,22.3,27.770833333333332,32.3,2.500518062264326,False,B
2024-07-13,24,25.5,25.5,25.5,0.0,True,-
2024-07-14,24,25.5,25.5,25.5,0.0,True,-
2024-07-15,24,19.6,27.004166666666666,34.1,4.195906821888569,False,C
2024-07-16,24,24.3,29.483333333333334,32.2,2.990516411223505,False,B
2024-07-17,24,20.4,26.954166666666666,28.9,2.3063200816106555,False,A
2024-07-18,24,19.9,26.066666666666666,30.3,2.517705419565631,False,B
2024-07-19,24,22.0,28.766666666666666,31.9,2.3674728163659826,False,B
2024-07-20,24,30.3,30.3,30.3,0.0,True,B
2024-07-21,24,30.3,30.3,30.3,0.0,True,B
2024-07-22,24,24.2,29.058333333333334,30.3,1.8438892418558892,False,B
2024-07-23,24,22.4,28.212500000000002,31.0,2.0253421611088878,False,B
2024-07-24,24,19.5,26.604166666666668,28.9,2.8223454887683426,False,A
2024-07-25,24,19.5,25.075,27.3,1.9505294710389025,False,A
2024-07-26,24,16.0,23.22083333333333,31.3,5.175273919796668,False,B
2024-07-27,24,19.2,25.474999999999998,33.1,5.248043113555672,False,C
2024-07-28,24,22.1,24.15416666666667,29.8,1.8091504532014022,False,A
2024-07-29,24,15.7,21.462500000000002,26.6,3.6584402117034363,False,A
2024-07-30,24,13.5,21.570833333333336,30.3,5.720784315843921,False,B
2024-07-31,24,17.2,24.791666666666668,33.4,5.785583031509684,False,C
2024-08-01,24,21.5,26.441666666666666,31.8,3.3797242834118943,False,B
2024-08-02,24,18.7,23.070833333333336,28.4,2.7194115678510893,False,A
2024-08-03,24,15.1,20.845833333333335,27.6,4.564797168375152,False,A
2024-08-04,24,18.3,21.53333333333333,26.3,2.5722037018980384,False,A
2024-08-05,24,18.6,20.849999999999998,25.1,2.3927426504545672,False,-
2024-08-06,24,13.8,20.4375,26.8,4.542151616177936,False,A
2024-08-07,24,16.6,23.366666666666664,32.5,5.539790191182229,False,B
2024-08-08,24,19.6,22.854166666666668,26.2,1.7330493775214637,False,A
2024-08-09,24,18.3,23.0,28.9,3.9120771753746046,False,A
2024-08-10,24,19.6,24.84583333333333,31.5,4.145818130479737,False,B
2024-08-11,24,18.2,24.5,30.5,4.315996534632125,False,B
2024-08-12,24,18.5,24.8125,31.5,4.366504173323572,False,B
2024-08-13,24,20.6,26.795833333333334,34.1,4.725000958515353,False,C
2024-08-14,24,22.1,28.108333333333334,34.6,4.194190253679242,False,C
2024-08-15,24,23.0,27.22083333333333,32.5,2.984595110063422,False,B
2024-08-16,24,20.7,26.541666666666668,32.5,4.256648678363592,False,B
2024-08-17,24,21.9,26.741666666666664,31.1,3.095286271324395,False,B
2024-08-18,24,21.4,24.666666666666668,31.0,3.173075132596365,False,B
2024-08-19,24,18.0,21.279166666666665,23.8,1.730538786838834,False,-
2024-08-20,24,18.2,22.820833333333336,28.6,3.618548732231782,False,A
2024-08-21,24,22.3,24.195833333333336,26.9,1.349872511425226,False,A
2024-08-22,24,15.2,20.125,25.9,3.7217632567279755,False,-
2024-08-23,24,14.1,21.4375,30.9,6.041941273119599,False,B
2024-08-24,24,16.7,23.912499999999998,33.5,5.8764313704980795,False,C
2024-08-25,24,19.6,23.808333333333334,27.9,2.2852869036259014,False,A
2024-08-26,24,15.4,19.716666666666665,25.5,3.071137258080631,False,-
2024-08-27,24,15.3,20.579166666666666,27.5,4.292863559004861,False,A
2024-08-28,24,17.8,23.7,31.9,4.960189337199694,False,B
2024-08-29,24,20.7,29.366666666666664,32.5,2.9409650392887783,False,B
2024-08-30,24,20.1,29.95,33.4,3.3942406463327544,False,C
2024-08-31,24,31.6,31.600000000000005,31.6,0.0,True,B
2024-09-01,24,31.6,31.600000000000005,31.6,0.0,True,B
2024-09-02,24,19.6,28.462500000000002,31.6,3.9568116831171256,False,B
2024-09-03,24,19.7,28.304166666666664,30.7,3.117897726334854,False,B
2024-09-04,24,19.3,28.833333333333332,31.4,4.419193972017842,False,B
2024-09-05,24,22.5,30.020833333333332,32.1,2.6924983011042496,False,B
2024-09-06,24,20.2,28.05,29.9,2.68991675966247,False,A
2024-09-07,24,27.1,27.100000000000005,27.1,0.0,True,A
2024-09-08,24,27.1,27.100000000000005,27.1,0.0,True,A
2024-09-09,24,17.5,23.525000000000002,27.1,3.558853015032891,False,A
2024-09-10,24,17.7,20.975,22.2,0.9953151128728248,False,-
2024-09-11,24,15.2,19.516666666666666,21.3,1.3707080577971895,False,-
2024-09-12,24,11.7,16.716666666666665,19.1,2.5754132917239523,False,-
2024-09-13,24,10.0,12.483333333333334,14.4,1.8398172562055954,False,-
2024-09-14,24,10.1,10.1,10.1,0.0,True,-
2024-09-15,24,10.1,10.1,10.1,0.0,True,-
2024-09-16,24,10.1,13.795833333333334,19.8,3.994069426000272,False,-
2024-09-17,24,14.8,19.258333333333336,23.0,2.204721547372655,False,-
2024-09-18,24,12.7,21.433333333333334,25.7,3.2369694182201885,False,-
2024-09-19,24,13.8,21.037499999999998,23.2,2.334767933724426,False,-
2024-09-20,24,11.7,19.2,22.7,2.8142494558940574,False,-
2024-09-21,24,19.7,19.7,19.7,0.0,True,-
2024-09-22,24,19.7,19.7,19.7,0.0,True,-
2024-09-23,24,12.8,19.162499999999998,23.1,2.6939243235231314,False,-
2024-09-24,24,12.4,16.066666666666666,20.4,2.431257800553785,False,-
2024-09-25,24,14.9,18.704166666666666,23.1,2.3820851601370028,False,-
2024-09-26,24,15.3,18.837500000000002,20.8,1.5104886914361608,False,-
2024-09-27,24,14.6,18.8625,22.0,1.6528795689841462,False,-
2024-09-28,24,16.8,16.8,16.8,0.0,True,-
2024-09-29,24,16.8,16.8,16.8,0.0,True,-
2024-09-30,24,6.9,14.987499999999999,16.8,2.8585968738100385,False,-
2024-10-01,24,12.5,15.475000000000001,19.5,2.2146252995464732,False,-
2024-10-02,24,12.9,15.516666666666667,17.6,2.0114166901587756,False,-
2024-10-03,24,11.2,13.4375,14.7,0.8250494056352814,False,-
2024-10-04,24,12.0,13.079166666666666,13.5,0.434370275493022,False,-
2024-10-05,24,12.4,12.4,12.4,0.0,True,-
2024-10-06,24,12.4,12.4,12.4,0.0,True,-
2024-10-07,24,7.0,13.575000000000001,18.1,2.914170774739844,False,-
2024-10-08,24,11.2,16.3875,19.0,1.8283545703125013,False,-
2024-10-09,24,14.6,17.175,20.3,1.5596125494326545,False,-
2024-10-10,24,15.6,17.645833333333332,21.2,1.1454936914280451,False,-
2024-10-11,24,10.8,13.9,15.8,2.0032582155730383,False,-
2024-10-12,24,10.8,10.925000000000002,11.3,0.22116293423234532,False,-
2024-10-13,24,11.3,11.300000000000002,11.3,0.0,True,-
2024-10-14,24,6.6,11.862499999999999,14.4,1.8651990219020458,False,-
2024-10-15,24,7.0,11.766666666666666,13.6,2.230162143972002,False,-
2024-10-16,24,4.3,10.933333333333332,15.7,2.9632042977400195,False,-
2024-10-17,24,8.4,13.466666666666667,17.0,2.6687672885772016,False,-
2024-10-18,24,13.7,16.7,18.1,1.3147987116566233,False,-
2024-10-19,24,14.4,14.4,14.4,0.0,True,-
2024-10-20,24,14.4,14.4,14.4,0.0,True,-
2024-10-21,24,11.8,14.933333333333332,18.4,1.7327200698842593,False,-
2024-10-22,24,8.6,14.383333333333333,16.8,2.3720595832876263,False,-
2024-10-23,24,10.2,14.8375,16.1,1.6620606644084666,False,-
2024-10-24,24,9.6,14.2875,18.7,2.175218629691398,False,-
2024-10-25,24,8.1,13.429166666666667,15.1,2.1686459744086495,False,-
2024-10-26,24,14.1,14.1,14.1,0.0,True,-
2024-10-27,25,14.1,14.1,14.1,0.0,True,-
2024-10-28,24,14.1,14.1,14.1,0.0,True,-
2024-10-29,24,12.7,15.433333333333332,19.6,1.9752086662837216,False,-
2024-10-30,24,12.9,15.733333333333334,18.4,1.1922454761341377,False,-
2024-10-31,24,12.8,15.108333333333334,16.3,1.1886845731701714,False,-
2024-11-01,24,11.1,13.0625,14.7,0.8636688677053712,False,-
2024-11-02,24,13.7,13.699999999999998,13.7,0.0,True,-
2024-11-03,24,13.7,13.699999999999998,13.7,0.0,True,-
2024-11-04,24,2.6,10.033333333333333,13.7,3.744986987458285,False,-
2024-11-05,24,4.0,6.641666666666667,10.1,2.267140828495637,False,-
2024-11-06,24,7.6,8.341666666666667,8.8,0.4116949764366669,False,-
2024-11-07,24,7.6,8.225,9.1,0.6381018046076016,False,-
2024-11-08,24,5.5,8.158333333333333,9.1,1.2941059249255977,False,-
2024-11-09,24,5.5,5.5,5.5,0.0,True,-
2024-11-10,24,5.5,5.5,5.5,0.0,True,-
2024-11-11,24,2.7,4.95,5.8,0.8319698991210427,False,-
2024-11-12,24,2.8,4.016666666666667,4.5,0.543472463737198,False,-
2024-11-13,24,3.5,4.354166666666667,5.4,0.7661190545842737,False,-
2024-11-14,24,3.8,6.070833333333333,8.5,1.6593553401630208,False,-
2024-11-15,24,7.8,8.820833333333333,10.8,1.1650635984382125,False,-
2024-11-16,24,9.2,9.2,9.2,0.0,True,-
2024-11-17,24,9.2,9.2,9.2,0.0,True,-
2024-11-18,24,5.2,8.35,9.2,1.3335144804482693,False,-
2024-11-19,24,5.2,8.366666666666667,12.6,3.222835190739152,False,-
2024-11-20,24,3.6,7.791666666666667,11.6,3.3651560680477868,False,-
2024-11-21,24,1.2,3.6750000000000003,5.5,1.007040433539095,False,-
2024-11-22,24,1.2,3.108333333333333,4.8,0.7856964048407693,False,-
2024-11-23,24,2.4,2.4,2.4,0.0,True,-
2024-11-24,24,2.4,2.4,2.4,0.0,True,-
2024-11-25,24,2.4,5.0,10.4,3.4957116585897072,False,-
2024-11-26,24,5.9,6.979166666666667,9.7,1.1033463592208008,False,-
2024-11-27,24,2.4,6.316666666666666,9.5,1.7477107179459614,False,-
2024-11-28,24,4.6,7.279166666666666,10.6,2.399452685177559,False,-
2024-11-29,24,3.8,6.875,7.9,1.0637301063382738,False,-
2024-11-30,24,0.7,3.170833333333333,6.2,1.6042007807402217,False,-
2024-12-01,24,0.1,2.379166666666667,3.8,1.0350295801976184,False,-
2024-12-02,24,1.7,3.1625,5.0,1.1676109015383949,False,-
2024-12-03,24,3.7,5.375,8.2,1.2691147205485578,False,-
2024-12-04,24,2.1,4.9875,6.2,1.2718738315879692,False,-
2024-12-05,24,1.7,3.8125,5.6,1.0698689476834957,False,-
2024-12-06,24,2.9,5.6125,8.3,1.768151208367705,False,-
2024-12-07,24,6.1,7.2,8.0,0.49956502819082965,False,-
2024-12-08,24,5.7,6.5625,7.2,0.453788401177772,False,-
2024-12-09,24,3.8,4.8500000000000005,5.6,0.6406518419615256,False,-
2024-12-10,24,3.2,4.104166666666667,5.6,0.7006079140827364,False,-
2024-12-11,24,2.3,3.1166666666666667,4.1,0.6190221367585342,False,-
2024-12-12,24,2.4,3.1374999999999997,3.8,0.4041227751455049,False,-
2024-12-13,24,2.0,2.4791666666666665,3.2,0.34005008156301686,False,-
2024-12-14,24,2.2,3.2458333333333336,4.6,0.7587055146570469,False,-
2024-12-15,24,3.4,4.8875,6.9,1.2477153033688697,False,-
2024-12-16,24,6.2,9.0375,11.3,1.6444405682811092,False,-
2024-12-17,24,8.6,9.929166666666667,11.5,0.7798991945265674,False,-
2024-12-18,24,3.4,7.191666666666666,10.6,2.4187522235319148,False,-
2024-12-19,24,6.2,9.566666666666666,12.7,2.2709252407940164,False,-
2024-12-20,24,4.8,7.104166666666667,10.3,1.383907249551905,False,-
2024-12-21,24,1.4,4.633333333333334,7.1,1.9027820973892224,False,-
